Codigo DANE;Id Municipio;Municipio;Departamento;Formulario;Id Formulario;No. Renglon;Id No. Renglon;Descripcion;Periodicidad;Id Periodicidad;Tipo Tarifa;Id Tipo Tarifa;Valor Tarifa;Estado;Id Estado;Para calcular;Id Para calcular;Numero Renglon 1;Id Numero Renglon 1;Tipo Operacion1;Id Tipo Operacion1;Numero Renglon 2;Id Numero Renglon 2;Tipo Operacion2;Id Tipo Operacion2;Numero Renglon 3;Id Numero Renglon 3;Tipo Operacion3;Id Tipo Operacion3;Numero Renglon 4;Id Numero Renglon 4;Tipo Operacion4;Id Tipo Operacion4;Numero Renglon 5;Id Numero Renglon 5;Tipo Operacion5;Id Tipo Operacion5;Numero Renglon 6;Id Numero Renglon 6;Tipo Operacion;Id Tipo Operacion;Anio Gravable
50313;739;GRANADA;META;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50313;739;GRANADA;META;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50313;739;GRANADA;META;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
50568;763;PUERTO GAITAN;META;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50568;763;PUERTO GAITAN;META;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50568;763;PUERTO GAITAN;META;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
81794;143;TAME;ARAUCA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
81794;143;TAME;ARAUCA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
81794;143;TAME;ARAUCA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
85001;399;YOPAL;CASANARE;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
85001;399;YOPAL;CASANARE;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;7.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
85001;399;YOPAL;CASANARE;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
27001;472;QUIBDO;CHOCO;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
27001;472;QUIBDO;CHOCO;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;3.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
27001;472;QUIBDO;CHOCO;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
44279;700;FONSECA;LA GUAJIRA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
44279;700;FONSECA;LA GUAJIRA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;2.50;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
44279;700;FONSECA;LA GUAJIRA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
47245;729;EL BANCO;MAGDALENA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
47245;729;EL BANCO;MAGDALENA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
47245;729;EL BANCO;MAGDALENA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
47318;730;GUAMAL;MAGDALENA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
47318;730;GUAMAL;MAGDALENA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
47318;730;GUAMAL;MAGDALENA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
47555;709;PLATO;MAGDALENA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
47555;709;PLATO;MAGDALENA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
47555;709;PLATO;MAGDALENA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
47703;733;SAN ZENON;MAGDALENA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
47703;733;SAN ZENON;MAGDALENA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
47703;733;SAN ZENON;MAGDALENA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
50110;752;BARRANCA DE UPIA;META;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50110;752;BARRANCA DE UPIA;META;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;3.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50110;752;BARRANCA DE UPIA;META;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
50251;736;EL CASTILLO;META;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50251;736;EL CASTILLO;META;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;3.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50251;736;EL CASTILLO;META;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
50325;743;MAPIRIPAN;META;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50325;743;MAPIRIPAN;META;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
50325;743;MAPIRIPAN;META;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
50450;745;PUERTO CONCORDIA;META;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50450;745;PUERTO CONCORDIA;META;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;20.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50450;745;PUERTO CONCORDIA;META;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
50573;764;PUERTO LOPEZ;META;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50573;764;PUERTO LOPEZ;META;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
50573;764;PUERTO LOPEZ;META;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
50680;758;SAN CARLOS DE GUAROA;META;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50680;758;SAN CARLOS DE GUAROA;META;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;6.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50680;758;SAN CARLOS DE GUAROA;META;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
50689;761;SAN MARTIN;META;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50689;761;SAN MARTIN;META;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;7.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
50689;761;SAN MARTIN;META;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
8001;146;BARRANQUILLA;ATLANTICO;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
8001;146;BARRANQUILLA;ATLANTICO;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;3.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
8001;146;BARRANQUILLA;ATLANTICO;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
8573;149;PUERTO COLOMBIA;ATLANTICO;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
8573;149;PUERTO COLOMBIA;ATLANTICO;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;2.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
8573;149;PUERTO COLOMBIA;ATLANTICO;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
8758;150;SOLEDAD;ATLANTICO;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
8758;150;SOLEDAD;ATLANTICO;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
8758;150;SOLEDAD;ATLANTICO;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
13001;179;CARTAGENA DE INDIAS;BOLIVAR;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
13001;179;CARTAGENA DE INDIAS;BOLIVAR;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;7.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
13001;179;CARTAGENA DE INDIAS;BOLIVAR;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
13244;208;EL CARMEN DE BOLIVAR;BOLIVAR;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
13244;208;EL CARMEN DE BOLIVAR;BOLIVAR;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;+;1;21;12;;;;;;;;;;;;;;;;;;;2022
13244;208;EL CARMEN DE BOLIVAR;BOLIVAR;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
13430;203;MAGANGUE;BOLIVAR;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
13430;203;MAGANGUE;BOLIVAR;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;6.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
13430;203;MAGANGUE;BOLIVAR;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
13836;187;TURBACO;BOLIVAR;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
13836;187;TURBACO;BOLIVAR;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;4.50;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
13836;187;TURBACO;BOLIVAR;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
15001;227;TUNJA;BOYACA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
15001;227;TUNJA;BOYACA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
15001;227;TUNJA;BOYACA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
15176;275;CHIQUINQUIRA;BOYACA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
15176;275;CHIQUINQUIRA;BOYACA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
15176;275;CHIQUINQUIRA;BOYACA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
15238;326;DUITAMA;BOYACA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
15238;326;DUITAMA;BOYACA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;3.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
15238;326;DUITAMA;BOYACA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
15407;308;VILLA DE LEYVA;BOYACA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
15407;308;VILLA DE LEYVA;BOYACA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
15407;308;VILLA DE LEYVA;BOYACA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;PORCENTUAL;1;10.00;ACTIVO;1;SI;S;20;11;+;1;21;12;;;;;;;;;;;;;;;;;;;2022
15455;243;MIRAFLORES;BOYACA;IMPUESTO DE ICA;1;21;12;IMPUESTO DE AVISOS Y TABLEROS (15% DEL RENGLON 20);ANUAL;8;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
15455;243;MIRAFLORES;BOYACA;IMPUESTO DE ICA;1;23;14;SOBRETASA BOMBERIL (Ley 1575 de 2012) (Si la hay, liquidela segun el Acuerdo Municpal o Distrital);ANUAL;8;PORCENTUAL;1;3.00;ACTIVO;1;SI;S;20;11;;;;;;;;;;;;;;;;;;;;;;;2022
15455;243;MIRAFLORES;BOYACA;IMPUESTO DE ICA;1;24;15;SOBRETASA DE SEGURIDAD (Ley 1421 DE 2011) ( Si la hay, liquidela segun el Acuerdo Municipal o Distrital);ANUAL;8;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2022
