Codigo DANE;Id Municipio;Municipio;Departamento;Formulario;Id Formulario;No. Renglon;Id No. Renglon;Descripcion;Periodicidad;Id Periodicidad;Tipo Tarifa;Id Tipo Tarifa;Valor Tarifa;Estado;Id Estado;Para calcular;Id Para calcular;Numero Renglon 1;Id Numero Renglon 1;Tipo Operacion1;Id Tipo Operacion1;Numero Renglon 2;Id Numero Renglon 2;Tipo Operacion2;Id Tipo Operacion2;Numero Renglon 3;Id Numero Renglon 3;Tipo Operacion3;Id Tipo Operacion3;Numero Renglon 4;Id Numero Renglon 4;Tipo Operacion4;Id Tipo Operacion4;Numero Renglon 5;Id Numero Renglon 5;Tipo Operacion5;Id Tipo Operacion5;Numero Renglon 6;Id Numero Renglon 6;Tipo Operacion;Id Tipo Operacion;Anio Gravable
5660;87;SAN LUIS;ANTIOQUIA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5660;87;SAN LUIS;ANTIOQUIA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5667;88;SAN RAFAEL;ANTIOQUIA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5667;88;SAN RAFAEL;ANTIOQUIA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;4.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5667;88;SAN RAFAEL;ANTIOQUIA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5679;109;SANTA BARBARA;ANTIOQUIA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5679;109;SANTA BARBARA;ANTIOQUIA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5679;109;SANTA BARBARA;ANTIOQUIA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5697;90;EL SANTUARIO;ANTIOQUIA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5697;90;EL SANTUARIO;ANTIOQUIA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;1.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5697;90;EL SANTUARIO;ANTIOQUIA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5756;91;SONSON;ANTIOQUIA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5756;91;SONSON;ANTIOQUIA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5756;91;SONSON;ANTIOQUIA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5789;110;TAMESIS;ANTIOQUIA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5789;110;TAMESIS;ANTIOQUIA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5789;110;TAMESIS;ANTIOQUIA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5792;111;TARSO;ANTIOQUIA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5792;111;TARSO;ANTIOQUIA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5792;111;TARSO;ANTIOQUIA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5837;125;TURBO;ANTIOQUIA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5837;125;TURBO;ANTIOQUIA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;3.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5837;125;TURBO;ANTIOQUIA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5854;49;VALDIVIA;ANTIOQUIA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5854;49;VALDIVIA;ANTIOQUIA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5854;49;VALDIVIA;ANTIOQUIA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
5887;50;YARUMAL;ANTIOQUIA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
5887;50;YARUMAL;ANTIOQUIA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;41;+;1;21;42;;;;;;;;;;;;;;;;;;;2023
5887;50;YARUMAL;ANTIOQUIA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
8001;146;BARRANQUILLA;ATLANTICO;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);MENSUAL;1;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
8001;146;BARRANQUILLA;ATLANTICO;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;MENSUAL;1;PORCENTUAL;1;3.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
8001;146;BARRANQUILLA;ATLANTICO;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;MENSUAL;1;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
8296;147;GALAPA;ATLANTICO;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);MENSUAL;1;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
8296;147;GALAPA;ATLANTICO;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;MENSUAL;1;PORCENTUAL;1;4.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
8296;147;GALAPA;ATLANTICO;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;MENSUAL;1;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
8573;149;PUERTO COLOMBIA;ATLANTICO;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);MENSUAL;1;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
8573;149;PUERTO COLOMBIA;ATLANTICO;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;MENSUAL;1;PORCENTUAL;1;2.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
8573;149;PUERTO COLOMBIA;ATLANTICO;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;MENSUAL;1;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
8638;163;SABANALARGA;ATLANTICO;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);MENSUAL;1;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
8638;163;SABANALARGA;ATLANTICO;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;MENSUAL;1;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
8638;163;SABANALARGA;ATLANTICO;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;MENSUAL;1;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
8758;150;SOLEDAD;ATLANTICO;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);MENSUAL;1;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
8758;150;SOLEDAD;ATLANTICO;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;MENSUAL;1;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
8758;150;SOLEDAD;ATLANTICO;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;MENSUAL;1;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13001;179;CARTAGENA DE INDIAS;BOLIVAR;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13001;179;CARTAGENA DE INDIAS;BOLIVAR;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13001;179;CARTAGENA DE INDIAS;BOLIVAR;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13052;176;ARJONA;BOLIVAR;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);MENSUAL;1;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
13052;176;ARJONA;BOLIVAR;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;MENSUAL;1;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
13052;176;ARJONA;BOLIVAR;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;MENSUAL;1;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13268;192;EL PENON;BOLIVAR;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
13268;192;EL PENON;BOLIVAR;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
13268;192;EL PENON;BOLIVAR;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13430;203;MAGANGUE;BOLIVAR;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13430;203;MAGANGUE;BOLIVAR;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13430;203;MAGANGUE;BOLIVAR;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13468;173;SANTA CRUZ DE MOMPOX;BOLIVAR;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);MENSUAL;1;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
13468;173;SANTA CRUZ DE MOMPOX;BOLIVAR;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;MENSUAL;1;PORCENTUAL;1;10.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
13468;173;SANTA CRUZ DE MOMPOX;BOLIVAR;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;MENSUAL;1;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13744;201;SIMITI;BOLIVAR;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
13744;201;SIMITI;BOLIVAR;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;2.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
13744;201;SIMITI;BOLIVAR;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
13836;187;TURBACO;BOLIVAR;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
13836;187;TURBACO;BOLIVAR;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;4.50;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
13836;187;TURBACO;BOLIVAR;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15001;227;TUNJA;BOYACA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15001;227;TUNJA;BOYACA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15001;227;TUNJA;BOYACA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15090;241;BERBEO;BOYACA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15090;241;BERBEO;BOYACA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;4.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15090;241;BERBEO;BOYACA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15469;299;MONIQUIRA;BOYACA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15469;299;MONIQUIRA;BOYACA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15469;299;MONIQUIRA;BOYACA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15491;316;NOBSA;BOYACA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15491;316;NOBSA;BOYACA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;1.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15491;316;NOBSA;BOYACA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15516;328;PAIPA;BOYACA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15516;328;PAIPA;BOYACA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15516;328;PAIPA;BOYACA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15572;282;PUERTO BOYACA;BOYACA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15572;282;PUERTO BOYACA;BOYACA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15572;282;PUERTO BOYACA;BOYACA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15646;221;SAMACA;BOYACA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15646;221;SAMACA;BOYACA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15646;221;SAMACA;BOYACA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15690;262;SANTA MARIA;BOYACA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15690;262;SANTA MARIA;BOYACA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;PORCENTUAL;1;5.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15690;262;SANTA MARIA;BOYACA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
15759;318;SOGAMOSO;BOYACA;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);MENSUAL;1;PORCENTUAL;1;15.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15759;318;SOGAMOSO;BOYACA;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;MENSUAL;1;PORCENTUAL;1;2.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
15759;318;SOGAMOSO;BOYACA;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;MENSUAL;1;PORCENTUAL;1;2.00;ACTIVO;1;SI;S;20;41;;;;;;;;;;;;;;;;;;;;;;;2023
17001;353;MANIZALES;CALDAS;AUTO RETENCION ICA;2;21;42;TOTAL AUTORRETENCION DE AVISOS Y TABLEROS (15% DEL RENGLON 20);BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
17001;353;MANIZALES;CALDAS;AUTO RETENCION ICA;2;23;44;TOTAL AUTORRETENCIONES SOBRETASA BOMBERIL;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
17001;353;MANIZALES;CALDAS;AUTO RETENCION ICA;2;24;45;TOTAL AUTORRETENCIONES SOBRETASA  SEGURIDAD;BIMESTRAL;3;NO APLICA;6;0.00;ACTIVO;1;NO;N;;;;;;;;;;;;;;;;;;;;;;;;;2023
